inventory_id,warehouse_id,product_id,inventory_date,quantity_on_hand,reserved_quantity,reorder_level
INV00004481,WH009,PROD00078,2026-02-15,4512,85,123
INV00004482,WH009,PROD00094,2025-03-20,2580,437,176
INV00004483,WH009,PROD00131,2025-09-15,553,264,139
INV00004484,WH009,PROD00405,2025-09-08,1486,326,151
INV00004485,WH009,PROD00128,2025-12-17,4904,115,49
INV00004486,WH009,PROD00015,2025-09-16,370,402,77
INV00004487,WH009,PROD00223,2026-04-18,2599,481,130
INV00004488,WH009,PROD00161,2025-07-11,1924,215,35
INV00004489,WH009,PROD00055,2025-06-18,2035,191,147
INV00004490,WH009,PROD00090,2026-06-13,3674,371,188
INV00004491,WH009,PROD00371,2026-06-26,1636,243,159
INV00004492,WH009,PROD00102,2026-01-01,4670,34,107
INV00004493,WH009,PROD00469,2025-10-22,3795,209,90
INV00004494,WH009,PROD00411,2026-08-01,4273,22,181
INV00004495,WH009,PROD00357,2025-06-11,2006,367,50
INV00004496,WH009,PROD00387,2025-08-01,1113,302,54
INV00004497,WH009,PROD00256,2025-11-05,347,358,24
INV00004498,WH009,PROD00143,2025-09-02,4615,302,156
INV00004499,WH009,PROD00336,2025-12-29,1202,387,176
INV00004500,WH009,PROD00432,2026-06-27,664,89,191
INV00004501,WH010,PROD00338,2026-07-08,561,282,177
INV00004502,WH010,PROD00351,2025-10-26,3328,253,62
INV00004503,WH010,PROD00416,2025-01-01,4152,155,162
INV00004504,WH010,PROD00468,2025-07-31,3340,321,43
INV00004505,WH010,PROD00003,2025-08-31,1944,248,52
INV00004506,WH010,PROD00283,2026-07-02,1430,459,192
INV00004507,WH010,PROD00050,2026-03-18,2286,391,165
INV00004508,WH010,PROD00465,2026-02-12,3329,218,108
INV00004509,WH010,PROD00256,2025-08-23,1361,98,24
INV00004510,WH010,PROD00484,2025-11-10,3494,223,54
INV00004511,WH010,PROD00115,2025-10-02,92,302,81
INV00004512,WH010,PROD00350,2026-05-22,2231,333,112
INV00004513,WH010,PROD00238,2026-06-24,2776,387,173
INV00004514,WH010,PROD00202,2026-02-14,2028,152,96
INV00004515,WH010,PROD00011,2026-04-19,663,302,154
INV00004516,WH010,PROD00271,2025-04-08,4434,298,197
INV00004517,WH010,PROD00205,2025-12-13,4049,113,116
INV00004518,WH010,PROD00229,2026-02-27,1001,390,147
INV00004519,WH010,PROD00458,2025-09-13,4807,427,101
INV00004520,WH010,PROD00459,2026-06-03,3040,230,133
INV00004521,WH010,PROD00031,2025-06-10,892,137,158
INV00004522,WH010,PROD00056,2025-07-11,2216,230,32
INV00004523,WH010,PROD00244,2025-02-05,1881,98,73
INV00004524,WH010,PROD00033,2026-01-10,4971,144,70
INV00004525,WH010,PROD00209,2026-06-21,3321,332,137
INV00004526,WH010,PROD00397,2026-03-30,3529,243,154
INV00004527,WH010,PROD00439,2025-03-18,3115,175,53
INV00004528,WH010,PROD00383,2026-04-19,386,53,107
INV00004529,WH010,PROD00111,2025-08-06,2329,20,130
INV00004530,WH010,PROD00001,2025-09-24,2995,9,58
INV00004531,WH010,PROD00425,2026-06-04,4672,322,44
INV00004532,WH010,PROD00356,2025-06-13,220,307,157
INV00004533,WH010,PROD00325,2025-09-11,276,401,40
INV00004534,WH010,PROD00464,2025-05-14,1731,500,197
INV00004535,WH010,PROD00457,2025-04-17,101,300,37
INV00004536,WH010,PROD00015,2025-11-14,4835,418,77
INV00004537,WH010,PROD00389,2025-12-04,334,279,54
INV00004538,WH010,PROD00189,2025-02-15,4198,167,29
INV00004539,WH010,PROD00161,2026-07-22,4079,82,35
INV00004540,WH010,PROD00365,2025-02-26,2272,119,187
INV00004541,WH010,PROD00498,2026-06-22,3639,297,20
INV00004542,WH010,PROD00357,2026-01-13,3042,61,50
INV00004543,WH010,PROD00008,2025-12-29,4424,60,155
INV00004544,WH010,PROD00494,2025-05-03,2294,479,180
INV00004545,WH010,PROD00480,2026-04-06,437,433,193
INV00004546,WH010,PROD00199,2026-04-28,2472,76,87
INV00004547,WH010,PROD00483,2025-03-09,3827,264,151
INV00004548,WH010,PROD00143,2025-06-27,1398,241,156
INV00004549,WH010,PROD00354,2025-04-28,4466,78,137
INV00004550,WH010,PROD00267,2025-04-10,4653,236,141
INV00004551,WH010,PROD00366,2025-06-01,36,499,36
INV00004552,WH010,PROD00461,2025-04-26,0,65,75
INV00004553,WH010,PROD00344,2026-07-28,2081,232,108
INV00004554,WH010,PROD00036,2025-05-07,4688,220,22
INV00004555,WH010,PROD00312,2025-04-01,4885,226,167
INV00004556,WH010,PROD00078,2026-01-08,3529,296,123
INV00004557,WH010,PROD00252,2025-11-19,2210,222,67
INV00004558,WH010,PROD00198,2026-05-12,275,240,42
INV00004559,WH010,PROD00314,2025-09-22,2792,83,127
INV00004560,WH010,PROD00232,2025-06-28,199,160,61
INV00004561,WH010,PROD00018,2025-09-06,3331,427,42
INV00004562,WH010,PROD00497,2025-10-28,4301,190,85
INV00004563,WH010,PROD00117,2025-09-15,899,306,126
INV00004564,WH010,PROD00296,2026-01-27,449,206,111
INV00004565,WH010,PROD00360,2025-04-16,4682,391,29
INV00004566,WH010,PROD00088,2026-03-31,1905,80,82
INV00004567,WH010,PROD00240,2025-01-08,3838,272,94
INV00004568,WH010,PROD00388,2026-07-24,3538,325,17
INV00004569,WH010,PROD00120,2026-06-12,4336,20,16
INV00004570,WH010,PROD00393,2025-11-21,4318,401,87
INV00004571,WH010,PROD00025,2026-05-18,3338,364,77
INV00004572,WH010,PROD00319,2026-02-10,337,91,168
INV00004573,WH010,PROD00328,2025-08-24,3838,313,183
INV00004574,WH010,PROD00242,2025-04-30,1817,226,186
INV00004575,WH010,PROD00446,2025-08-02,3093,475,50
INV00004576,WH010,PROD00175,2026-08-12,4030,191,139
INV00004577,WH010,PROD00151,2025-10-30,4991,6,83
INV00004578,WH010,PROD00237,2025-10-08,264,209,57
INV00004579,WH010,PROD00336,2026-04-18,2907,44,176
INV00004580,WH010,PROD00385,2026-01-11,3672,10,130
INV00004581,WH010,PROD00019,2026-04-30,3269,466,63
INV00004582,WH010,PROD00409,2026-03-15,2416,463,109
INV00004583,WH010,PROD00211,2025-07-01,2169,77,177
INV00004584,WH010,PROD00239,2025-05-05,0,236,45
INV00004585,WH010,PROD00390,2025-12-02,3271,206,10
INV00004586,WH010,PROD00395,2026-03-27,2695,75,160
INV00004587,WH010,PROD00077,2025-08-14,1197,114,157
INV00004588,WH010,PROD00377,2025-02-16,423,209,31
INV00004589,WH010,PROD00478,2025-10-12,1071,171,103
INV00004590,WH010,PROD00477,2025-01-16,4520,243,23
INV00004591,WH010,PROD00453,2025-07-11,2229,291,19
INV00004592,WH010,PROD00408,2026-06-04,2008,256,39
INV00004593,WH010,PROD00315,2025-08-11,4555,223,110
INV00004594,WH010,PROD00181,2026-07-14,2507,180,22
INV00004595,WH010,PROD00469,2025-01-05,740,328,90
INV00004596,WH010,PROD00049,2026-01-29,3492,220,131
INV00004597,WH010,PROD00322,2025-10-01,839,247,127
INV00004598,WH010,PROD00472,2025-12-06,3356,208,29
INV00004599,WH010,PROD00154,2026-05-19,865,110,73
INV00004600,WH010,PROD00064,2026-07-28,2458,298,146
INV00004601,WH010,PROD00254,2025-02-09,4214,283,18
INV00004602,WH010,PROD00490,2026-01-12,2714,75,146
INV00004603,WH010,PROD00438,2025-03-29,1853,374,192
INV00004604,WH010,PROD00500,2025-04-05,3000,261,167
INV00004605,WH010,PROD00159,2026-03-24,3762,369,181
INV00004606,WH010,PROD00094,2025-09-04,2527,170,176
INV00004607,WH010,PROD00208,2025-04-14,1407,324,117
INV00004608,WH010,PROD00449,2026-06-15,2696,105,89
INV00004609,WH010,PROD00493,2025-03-31,2728,459,182
INV00004610,WH010,PROD00246,2025-05-26,710,398,184
INV00004611,WH010,PROD00290,2025-08-15,3318,446,79
INV00004612,WH010,PROD00398,2026-05-06,2851,317,52
INV00004613,WH010,PROD00441,2025-12-08,4504,196,94
INV00004614,WH010,PROD00116,2025-05-05,1524,160,185
INV00004615,WH010,PROD00037,2026-02-19,2438,47,162
INV00004616,WH010,PROD00488,2025-07-17,2787,179,182
INV00004617,WH010,PROD00419,2025-01-07,3209,233,115
INV00004618,WH010,PROD00190,2025-09-03,1655,63,16
INV00004619,WH010,PROD00073,2026-05-20,4887,302,60
INV00004620,WH010,PROD00303,2026-03-04,3200,326,187
INV00004621,WH010,PROD00382,2026-02-13,1500,3,45
INV00004622,WH010,PROD00203,2026-02-08,789,237,63
INV00004623,WH010,PROD00340,2025-07-05,1449,208,132
INV00004624,WH010,PROD00101,2026-07-24,2534,397,118
INV00004625,WH010,PROD00302,2025-06-08,775,105,106
INV00004626,WH010,PROD00156,2025-10-26,2914,33,34
INV00004627,WH010,PROD00359,2026-05-16,1483,165,19
INV00004628,WH010,PROD00212,2025-12-03,2295,274,196
INV00004629,WH010,PROD00420,2026-05-30,3189,321,46
INV00004630,WH010,PROD00363,2026-01-01,3313,281,72
INV00004631,WH010,PROD00089,2025-10-30,2686,327,133
INV00004632,WH010,PROD00471,2025-03-08,974,187,152
INV00004633,WH010,PROD00361,2025-08-08,2304,77,21
INV00004634,WH010,PROD00233,2026-06-18,2657,321,69
INV00004635,WH010,PROD00065,2025-09-19,1027,478,173
INV00004636,WH010,PROD00320,2025-10-19,473,482,139
INV00004637,WH010,PROD00414,2026-05-02,4828,13,47
INV00004638,WH010,PROD00305,2025-03-23,1730,47,183
INV00004639,WH010,PROD00251,2025-02-26,1776,458,184
INV00004640,WH010,PROD00253,2025-02-05,647,7,68
INV00004641,WH010,PROD00216,2025-10-18,3002,82,192
INV00004642,WH010,PROD00347,2026-05-26,4450,142,145
INV00004643,WH010,PROD00236,2026-07-03,3305,19,129
INV00004644,WH010,PROD00436,2026-07-18,2433,480,163
INV00004645,WH010,PROD00079,2025-12-08,3009,403,114
INV00004646,WH010,PROD00061,2025-01-22,4477,255,200
INV00004647,WH010,PROD00021,2025-05-01,816,374,115
INV00004648,WH010,PROD00310,2025-04-28,943,81,97
INV00004649,WH010,PROD00068,2026-05-11,1630,212,40
INV00004650,WH010,PROD00473,2025-05-17,1147,305,174
INV00004651,WH010,PROD00364,2025-06-27,500,77,149
INV00004652,WH010,PROD00148,2026-08-08,3388,439,177
INV00004653,WH010,PROD00201,2025-06-04,2567,433,138
INV00004654,WH010,PROD00387,2025-04-26,3595,279,54
INV00004655,WH010,PROD00010,2026-03-30,1261,31,181
INV00004656,WH010,PROD00269,2025-05-16,1423,263,76
INV00004657,WH010,PROD00424,2026-05-26,4443,217,142
INV00004658,WH010,PROD00264,2025-12-01,4191,298,58
INV00004659,WH010,PROD00097,2025-01-22,2633,421,24
INV00004660,WH010,PROD00421,2025-10-10,4121,260,131
INV00004661,WH010,PROD00185,2026-03-23,3009,449,123
INV00004662,WH010,PROD00172,2025-10-19,72,111,169
INV00004663,WH010,PROD00171,2026-07-13,1722,403,48
INV00004664,WH010,PROD00176,2025-03-01,372,66,14
INV00004665,WH010,PROD00098,2026-05-18,1263,156,56
INV00004666,WH010,PROD00017,2025-12-26,2777,98,38
INV00004667,WH010,PROD00105,2025-09-22,3641,400,184
INV00004668,WH010,PROD00430,2026-03-15,4140,488,176
INV00004669,WH010,PROD00030,2026-03-28,4101,22,167
INV00004670,WH010,PROD00337,2026-02-18,34,19,176
INV00004671,WH010,PROD00066,2025-04-28,255,335,23
INV00004672,WH010,PROD00215,2025-02-23,4267,28,103
INV00004673,WH010,PROD00373,2026-08-14,1434,173,185
INV00004674,WH010,PROD00180,2025-03-31,273,170,141
INV00004675,WH010,PROD00284,2025-06-20,2078,66,148
INV00004676,WH010,PROD00044,2025-04-13,3044,240,183
INV00004677,WH010,PROD00086,2025-03-17,2456,271,72
INV00004678,WH010,PROD00135,2026-07-30,1648,274,199
INV00004679,WH010,PROD00139,2025-04-16,3699,496,180
INV00004680,WH010,PROD00225,2025-04-29,3310,167,194
INV00004681,WH010,PROD00200,2025-08-23,2903,458,30
INV00004682,WH010,PROD00230,2025-02-17,4887,84,22
INV00004683,WH010,PROD00016,2025-07-01,2239,369,95
INV00004684,WH010,PROD00224,2026-01-26,886,479,106
INV00004685,WH010,PROD00090,2026-07-19,2911,105,188
INV00004686,WH010,PROD00342,2025-07-19,1657,400,12
INV00004687,WH010,PROD00062,2026-08-08,4960,110,90
INV00004688,WH010,PROD00182,2026-01-16,3772,277,108
INV00004689,WH010,PROD00130,2026-02-12,1608,80,115
INV00004690,WH010,PROD00006,2026-05-02,1302,249,25
INV00004691,WH010,PROD00040,2025-05-28,4377,381,91
INV00004692,WH010,PROD00184,2025-01-06,189,456,36
INV00004693,WH010,PROD00378,2025-06-15,3133,402,42
INV00004694,WH010,PROD00095,2025-07-13,2018,358,134
INV00004695,WH010,PROD00293,2026-06-17,4160,285,72
INV00004696,WH010,PROD00279,2025-05-06,1194,2,113
INV00004697,WH010,PROD00286,2026-05-01,2234,70,162
INV00004698,WH010,PROD00285,2025-08-25,3667,491,98
INV00004699,WH010,PROD00217,2025-03-31,984,322,166
INV00004700,WH010,PROD00485,2026-04-03,2490,168,108
INV00004701,WH010,PROD00125,2025-02-03,3161,490,80
INV00004702,WH010,PROD00241,2025-06-19,457,410,180
INV00004703,WH010,PROD00346,2025-05-28,3408,110,85
INV00004704,WH010,PROD00391,2026-01-29,560,413,92
INV00004705,WH010,PROD00326,2025-12-26,3326,123,52
INV00004706,WH010,PROD00032,2025-01-31,129,447,198
INV00004707,WH010,PROD00368,2026-07-15,593,135,31
INV00004708,WH010,PROD00376,2026-05-08,2581,166,25
INV00004709,WH010,PROD00045,2025-04-29,4432,313,110
INV00004710,WH010,PROD00243,2025-06-02,128,365,126
INV00004711,WH010,PROD00063,2026-07-04,4631,307,144
INV00004712,WH010,PROD00317,2026-06-25,772,162,46
INV00004713,WH010,PROD00131,2026-05-28,1376,44,139
INV00004714,WH010,PROD00134,2026-01-12,2451,283,96
INV00004715,WH010,PROD00358,2026-08-13,3977,224,21
INV00004716,WH010,PROD00052,2025-12-07,260,277,87
INV00004717,WH010,PROD00204,2025-12-29,3797,491,87
INV00004718,WH010,PROD00422,2025-11-29,4215,424,135
INV00004719,WH010,PROD00057,2026-07-27,716,408,17
INV00004720,WH010,PROD00196,2025-12-30,1872,169,32
INV00004721,WH010,PROD00280,2026-01-12,3151,194,137
INV00004722,WH010,PROD00460,2025-11-30,1254,3,181
INV00004723,WH010,PROD00371,2026-01-08,2119,460,159
INV00004724,WH010,PROD00192,2026-08-09,4037,176,44
INV00004725,WH010,PROD00053,2025-03-26,2116,337,175
INV00004726,WH010,PROD00487,2025-05-10,3298,137,150
INV00004727,WH010,PROD00157,2026-07-26,3270,6,95
INV00004728,WH010,PROD00266,2025-10-18,17,138,151
INV00004729,WH010,PROD00287,2026-06-10,4055,391,101
INV00004730,WH010,PROD00178,2025-03-28,4370,281,185
INV00004731,WH010,PROD00263,2026-01-09,844,468,33
INV00004732,WH010,PROD00218,2025-05-16,4437,150,139
INV00004733,WH010,PROD00475,2026-05-13,2952,330,115
INV00004734,WH010,PROD00331,2026-01-03,346,344,141
INV00004735,WH010,PROD00332,2025-05-12,0,78,197
INV00004736,WH010,PROD00144,2025-01-13,1611,483,168
INV00004737,WH010,PROD00193,2025-09-20,4731,266,91
INV00004738,WH010,PROD00299,2026-07-17,4233,391,110
INV00004739,WH010,PROD00466,2026-07-26,1361,372,50
INV00004740,WH010,PROD00187,2025-08-11,3324,84,17
INV00004741,WH010,PROD00261,2025-08-07,4328,287,67
INV00004742,WH010,PROD00041,2026-08-06,1538,458,116
INV00004743,WH010,PROD00168,2025-12-18,3149,407,16
INV00004744,WH010,PROD00402,2026-08-03,451,48,76
INV00004745,WH010,PROD00034,2025-07-24,3426,479,28
INV00004746,WH010,PROD00121,2025-11-22,2830,88,77
INV00004747,WH010,PROD00084,2026-04-23,4814,54,89
INV00004748,WH010,PROD00085,2026-02-24,2101,139,40
INV00004749,WH010,PROD00448,2025-11-18,4632,308,145
INV00004750,WH010,PROD00075,2026-01-24,3462,5,129
INV00004751,WH010,PROD00482,2026-04-21,3423,388,125
INV00004752,WH010,PROD00437,2026-04-03,4140,205,117
INV00004753,WH010,PROD00170,2025-06-09,3129,273,130
INV00004754,WH010,PROD00129,2026-08-06,4653,38,105
INV00004755,WH010,PROD00262,2025-04-23,1318,376,44
INV00004756,WH010,PROD00191,2026-07-15,3028,428,190
INV00004757,WH010,PROD00427,2025-07-12,3158,497,41
INV00004758,WH010,PROD00450,2025-05-28,4594,277,86
INV00004759,WH010,PROD00009,2025-09-14,2364,411,143
INV00004760,WH010,PROD00489,2025-02-11,4224,378,100
INV00004761,WH010,PROD00141,2026-05-06,2866,89,43
INV00004762,WH010,PROD00335,2026-01-06,4317,340,50
INV00004763,WH010,PROD00042,2025-02-18,1652,177,159
INV00004764,WH010,PROD00318,2025-12-02,4989,180,147
INV00004765,WH010,PROD00431,2025-06-29,3258,469,43
INV00004766,WH010,PROD00118,2026-05-03,3073,211,42
INV00004767,WH010,PROD00352,2025-07-05,271,397,26
INV00004768,WH010,PROD00496,2025-01-26,386,82,172
INV00004769,WH010,PROD00210,2026-07-27,1075,299,71
INV00004770,WH010,PROD00222,2026-05-08,491,332,90
INV00004771,WH010,PROD00434,2025-01-21,2465,260,162
INV00004772,WH010,PROD00055,2026-07-06,1283,425,147
INV00004773,WH010,PROD00028,2025-03-20,3532,361,179
INV00004774,WH010,PROD00119,2025-07-25,839,81,47
INV00004775,WH010,PROD00070,2026-08-06,3147,459,35
INV00004776,WH010,PROD00150,2025-10-22,2022,216,80
INV00004777,WH010,PROD00083,2026-02-07,169,266,188
INV00004778,WH010,PROD00092,2025-01-07,1840,416,94
INV00004779,WH010,PROD00311,2025-03-10,3427,298,128
INV00004780,WH010,PROD00292,2025-10-04,3484,370,13
INV00004781,WH010,PROD00384,2026-04-22,1758,218,109
INV00004782,WH010,PROD00380,2025-12-27,2149,316,57
INV00004783,WH010,PROD00142,2026-03-19,2248,58,199
INV00004784,WH010,PROD00369,2025-05-08,113,318,121
INV00004785,WH010,PROD00417,2025-10-30,3798,141,80
INV00004786,WH010,PROD00324,2025-06-26,3614,210,73
INV00004787,WH010,PROD00372,2025-04-26,3099,84,101
INV00004788,WH010,PROD00183,2025-03-21,4479,130,31
INV00004789,WH010,PROD00007,2026-06-29,3163,468,140
INV00004790,WH010,PROD00214,2025-04-26,3487,291,169
INV00004791,WH010,PROD00304,2026-05-25,2185,175,31
INV00004792,WH010,PROD00444,2026-05-14,3555,365,127
INV00004793,WH010,PROD00455,2025-03-24,903,177,189
INV00004794,WH010,PROD00323,2025-02-05,4139,413,103
INV00004795,WH010,PROD00399,2025-05-14,3949,27,75
INV00004796,WH010,PROD00048,2025-08-27,4024,328,27
INV00004797,WH010,PROD00059,2025-09-23,613,91,135
INV00004798,WH010,PROD00166,2025-08-08,2388,376,105
INV00004799,WH010,PROD00195,2026-04-19,3453,271,136
INV00004800,WH010,PROD00076,2026-01-15,4615,458,120
INV00004801,WH010,PROD00412,2026-08-13,1248,90,109
INV00004802,WH010,PROD00276,2026-04-30,1252,350,55
INV00004803,WH010,PROD00155,2025-05-16,3986,296,109
INV00004804,WH010,PROD00272,2025-01-08,3823,348,25
INV00004805,WH010,PROD00370,2025-08-11,1033,366,198
INV00004806,WH010,PROD00039,2025-12-27,1055,302,143
INV00004807,WH010,PROD00298,2025-08-26,1416,217,111
INV00004808,WH010,PROD00273,2025-09-19,3696,216,191
INV00004809,WH010,PROD00146,2025-03-14,3024,193,140
INV00004810,WH010,PROD00024,2025-02-09,3641,298,174
INV00004811,WH010,PROD00035,2025-11-14,4161,296,47
INV00004812,WH010,PROD00474,2025-10-25,960,409,137
INV00004813,WH010,PROD00124,2025-01-10,4919,124,37
INV00004814,WH010,PROD00392,2025-11-11,4744,292,144
INV00004815,WH010,PROD00247,2025-11-20,1516,62,141
INV00004816,WH010,PROD00309,2026-04-25,95,192,131
INV00004817,WH010,PROD00223,2025-05-07,4097,78,130
INV00004818,WH010,PROD00428,2026-03-03,2099,122,99
INV00004819,WH010,PROD00163,2026-01-06,429,402,166
INV00004820,WH010,PROD00074,2025-06-14,2027,136,28
INV00004821,WH010,PROD00047,2025-08-26,1183,459,117
INV00004822,WH010,PROD00153,2026-04-26,852,296,25
INV00004823,WH010,PROD00367,2025-04-28,1128,301,33
INV00004824,WH010,PROD00122,2026-07-13,3430,111,102
INV00004825,WH010,PROD00110,2026-03-21,4552,7,182
INV00004826,WH010,PROD00051,2026-07-04,788,302,106
INV00004827,WH010,PROD00220,2025-08-29,232,113,68
INV00004828,WH010,PROD00058,2026-01-16,2008,494,162
INV00004829,WH010,PROD00174,2025-06-18,4992,190,57
INV00004830,WH010,PROD00499,2025-01-16,3584,121,129
INV00004831,WH010,PROD00221,2025-09-24,0,471,107
INV00004832,WH010,PROD00265,2025-07-09,3585,348,58
INV00004833,WH010,PROD00113,2025-03-10,647,328,39
INV00004834,WH010,PROD00147,2026-07-17,4770,142,175
INV00004835,WH010,PROD00103,2026-03-21,42,180,12
INV00004836,WH010,PROD00375,2025-09-14,2501,161,113
INV00004837,WH010,PROD00257,2025-04-19,1668,223,163
INV00004838,WH010,PROD00278,2025-06-02,395,413,188
INV00004839,WH010,PROD00277,2026-03-15,4739,289,100
INV00004840,WH010,PROD00343,2026-05-27,4192,492,167
INV00004841,WH010,PROD00128,2025-07-09,805,97,49
INV00004842,WH010,PROD00038,2025-07-04,2671,411,150
INV00004843,WH010,PROD00456,2025-09-02,2086,232,169
INV00004844,WH010,PROD00081,2025-10-31,1254,287,113
INV00004845,WH010,PROD00313,2026-01-05,1416,156,190
INV00004846,WH010,PROD00355,2025-03-17,680,379,78
INV00004847,WH010,PROD00069,2026-02-25,483,54,123
INV00004848,WH010,PROD00396,2025-10-21,1202,438,189
INV00004849,WH010,PROD00250,2025-03-02,656,479,174
INV00004850,WH010,PROD00054,2025-10-04,4567,145,127
INV00004851,WH010,PROD00071,2026-03-16,1641,488,50
INV00004852,WH010,PROD00002,2025-08-31,4508,64,150
INV00004853,WH010,PROD00259,2025-02-28,879,86,119
INV00004854,WH010,PROD00100,2025-12-23,3031,290,129
INV00004855,WH010,PROD00413,2025-03-08,1965,311,192
INV00004856,WH010,PROD00295,2025-01-31,3869,486,73
INV00004857,WH010,PROD00207,2026-04-10,3826,270,78
INV00004858,WH010,PROD00270,2025-11-08,4581,104,137
INV00004859,WH010,PROD00231,2025-10-04,1358,17,45
INV00004860,WH010,PROD00248,2025-12-03,2473,76,111
INV00004861,WH010,PROD00282,2026-03-04,2505,394,149
INV00004862,WH010,PROD00405,2025-01-22,2178,249,151
INV00004863,WH010,PROD00213,2025-07-29,4170,103,151
INV00004864,WH010,PROD00291,2025-07-06,2372,387,36
INV00004865,WH010,PROD00106,2026-03-27,3601,483,43
INV00004866,WH010,PROD00300,2026-04-03,943,342,150
INV00004867,WH010,PROD00281,2026-07-30,3037,111,68
INV00004868,WH010,PROD00411,2025-01-15,4105,424,181
INV00004869,WH010,PROD00423,2026-05-10,1508,408,78
INV00004870,WH010,PROD00022,2026-03-13,65,198,66
INV00004871,WH010,PROD00297,2025-09-09,652,15,176
INV00004872,WH010,PROD00104,2025-01-21,1800,473,165
INV00004873,WH010,PROD00023,2026-02-24,894,405,178
INV00004874,WH010,PROD00235,2025-12-29,3111,200,95
INV00004875,WH010,PROD00268,2026-03-27,244,352,62
INV00004876,WH010,PROD00442,2026-01-01,1856,476,172
